x,y,hh_id,hh_pop,villagename,latitude,longitude,region_nam,region_cod,constituen,constitue1,ea_type,ea_subtype,ea_type_co,ea_subty_1,ea_code,ea,id2,sq_m,sq_km,ha,status,ea_no,_a_subtype,region,constitue,_a_no,hh_size,pop_size,comments,history,eanumber,arm2,eanumber2,eas_studya,eas_stud_1,eas_stud_2,eas_stud_3,eas_stud_4,eas_stud_5,eas_stud_6,eas_stud_7,eas_stud_8,eas_stud_9,eas_stud10,eas_stud11,eas_stud12,eas_stud13,eas_stud14,eas_stud15,eas_stud16,eas_stud17,eas_stud18,eas_stud19,eas_stud20,eas_stud21,eas_stud22,eas_stud23,eas_stud24,eas_stud25,eas_stud26,eas_stud27,eas_stud28,ea_actual,intarm_actual,eas_stud31,eas_stud32,eas_stud33,eas_stud34,eas_stud35,eas_stud36,eas_stud37
23.403389,-17.750929,ZA04-0057-08,6,Sesheke,-17.750931,23.403391,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,10499008,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,0,,74,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,3,7.0921998,7,75,,,,Communal Land,10499008,0,0,,matched (3)
23.403584,-17.749939,ZA04-0058-07,6,Sesheke,-17.749941,23.40358,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,10499008,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,0,,74,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,3,7.0921998,7,75,,,,Communal Land,10499008,0,0,,matched (3)
23.402346,-17.751013,ZA04-0059-06,4,Sesheke,-17.751011,23.402349,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,10499008,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,0,,74,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,3,7.0921998,7,75,,,,Communal Land,10499008,0,0,,matched (3)
23.402472,-17.75058,ZA04-0060-03,2,Sesheke,-17.75058,23.40247,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,10499008,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,0,,74,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,3,7.0921998,7,75,,,,Communal Land,10499008,0,0,,matched (3)
23.401878,-17.761353,ZA04-0061-02,9,Lusabe,-17.761351,23.40188,Caprivi,1,4,Kongola,Rural,,99,,10,10499010,204,29421628,29.42,2942.1599,,10499010,Communal Land,Caprivi,Kongola,10499010,65,246,,,10499010,4,10499010,76,Caprivi,1,4,Kongola,Rural,,99,,10,10499010,204,29421628,29.42,2942.1599,,Communal Land,Caprivi,Kongola,10499010,65,246,,,0,26,105.69106,106,77,RO15,RO,15,Communal Land,10499010,10499010,4,10499010,matched (3)
23.402191,-17.761614,ZA04-0062-01,5,Lusabe,-17.76161,23.402189,Caprivi,1,4,Kongola,Rural,,99,,10,10499010,204,29421628,29.42,2942.1599,,10499010,Communal Land,Caprivi,Kongola,10499010,65,246,,,10499010,4,10499010,76,Caprivi,1,4,Kongola,Rural,,99,,10,10499010,204,29421628,29.42,2942.1599,,Communal Land,Caprivi,Kongola,10499010,65,246,,,0,26,105.69106,106,77,RO15,RO,15,Communal Land,10499010,10499010,4,10499010,matched (3)
23.40029,-17.758862,ZA04-0063-10,1,Chivuna,-17.75886,23.40029,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,10499008,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,0,,74,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,3,7.0921998,7,75,,,,Communal Land,10499008,0,0,,matched (3)
23.402544,-17.761456,ZA04-0064-09,3,Lusabe,-17.761459,23.40254,Caprivi,1,4,Kongola,Rural,,99,,10,10499010,204,29421628,29.42,2942.1599,,10499010,Communal Land,Caprivi,Kongola,10499010,65,246,,,10499010,4,10499010,76,Caprivi,1,4,Kongola,Rural,,99,,10,10499010,204,29421628,29.42,2942.1599,,Communal Land,Caprivi,Kongola,10499010,65,246,,,0,26,105.69106,106,77,RO15,RO,15,Communal Land,10499010,10499010,4,10499010,matched (3)
23.402365,-17.761141,ZA04-0065-08,3,Lusabe,-17.761141,23.40237,Caprivi,1,4,Kongola,Rural,,99,,10,10499010,204,29421628,29.42,2942.1599,,10499010,Communal Land,Caprivi,Kongola,10499010,65,246,,,10499010,4,10499010,76,Caprivi,1,4,Kongola,Rural,,99,,10,10499010,204,29421628,29.42,2942.1599,,Communal Land,Caprivi,Kongola,10499010,65,246,,,0,26,105.69106,106,77,RO15,RO,15,Communal Land,10499010,10499010,4,10499010,matched (3)
23.402327,-17.761164,ZA04-0066-07,3,Lusabe,-17.76116,23.40233,Caprivi,1,4,Kongola,Rural,,99,,10,10499010,204,29421628,29.42,2942.1599,,10499010,Communal Land,Caprivi,Kongola,10499010,65,246,,,10499010,4,10499010,76,Caprivi,1,4,Kongola,Rural,,99,,10,10499010,204,29421628,29.42,2942.1599,,Communal Land,Caprivi,Kongola,10499010,65,246,,,0,26,105.69106,106,77,RO15,RO,15,Communal Land,10499010,10499010,4,10499010,matched (3)
23.402462,-17.761673,ZA04-0067-06,2,Lusabe,-17.761669,23.40246,Caprivi,1,4,Kongola,Rural,,99,,10,10499010,204,29421628,29.42,2942.1599,,10499010,Communal Land,Caprivi,Kongola,10499010,65,246,,,10499010,4,10499010,76,Caprivi,1,4,Kongola,Rural,,99,,10,10499010,204,29421628,29.42,2942.1599,,Communal Land,Caprivi,Kongola,10499010,65,246,,,0,26,105.69106,106,77,RO15,RO,15,Communal Land,10499010,10499010,4,10499010,matched (3)
23.402826,-17.761799,ZA04-0068-05,2,Lusabe,-17.761801,23.40283,Caprivi,1,4,Kongola,Rural,,99,,10,10499010,204,29421628,29.42,2942.1599,,10499010,Communal Land,Caprivi,Kongola,10499010,65,246,,,10499010,4,10499010,76,Caprivi,1,4,Kongola,Rural,,99,,10,10499010,204,29421628,29.42,2942.1599,,Communal Land,Caprivi,Kongola,10499010,65,246,,,0,26,105.69106,106,77,RO15,RO,15,Communal Land,10499010,10499010,4,10499010,matched (3)
23.4002,-17.758776,ZA04-0069-04,3,Chivuna,-17.75878,23.4002,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,10499008,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,0,,74,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,3,7.0921998,7,75,,,,Communal Land,10499008,0,0,,matched (3)
23.400284,-17.758408,ZA04-0071-10,11,Chivuna,-17.75841,23.40028,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,10499008,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,0,,74,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,3,7.0921998,7,75,,,,Communal Land,10499008,0,0,,matched (3)
23.398258,-17.751665,ZA04-0080-09,4,Sesheke,-17.751659,23.39826,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,10499008,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,0,,74,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,3,7.0921998,7,75,,,,Communal Land,10499008,0,0,,matched (3)
23.38822,-17.768677,ZA04-0081-08,11,Mbomande 2,-17.768681,23.38822,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,10499009,Communal Land,Caprivi,Kongola,10499009,75,314,,,10499009,4,10499009,75,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,Communal Land,Caprivi,Kongola,10499009,75,314,,,1,10,31.84713,32,76,RO29,RO,29,Communal Land,10499009,10499009,4,10499009,matched (3)
23.388369,-17.769634,ZA04-0082-07,1,Mbomande,-17.76963,23.388371,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,10499009,Communal Land,Caprivi,Kongola,10499009,75,314,,,10499009,4,10499009,75,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,Communal Land,Caprivi,Kongola,10499009,75,314,,,1,10,31.84713,32,76,RO29,RO,29,Communal Land,10499009,10499009,4,10499009,matched (3)
23.392607,-17.769686,ZA04-0086-03,9,Kalubi,-17.76969,23.392611,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,10499009,Communal Land,Caprivi,Kongola,10499009,75,314,,,10499009,4,10499009,75,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,Communal Land,Caprivi,Kongola,10499009,75,314,,,1,10,31.84713,32,76,RO29,RO,29,Communal Land,10499009,10499009,4,10499009,matched (3)
23.392403,-17.769279,ZA04-0087-02,4,,-17.769279,23.392401,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,10499009,Communal Land,Caprivi,Kongola,10499009,75,314,,,10499009,4,10499009,75,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,Communal Land,Caprivi,Kongola,10499009,75,314,,,1,10,31.84713,32,76,RO29,RO,29,Communal Land,10499009,10499009,4,10499009,matched (3)
23.392908,-17.769829,ZA04-0088-01,6,Kalubi,-17.769831,23.39291,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,10499009,Communal Land,Caprivi,Kongola,10499009,75,314,,,10499009,4,10499009,75,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,Communal Land,Caprivi,Kongola,10499009,75,314,,,1,10,31.84713,32,76,RO29,RO,29,Communal Land,10499009,10499009,4,10499009,matched (3)
23.39253,-17.769833,ZA04-0090-07,5,Kalubi,-17.769831,23.39253,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,10499009,Communal Land,Caprivi,Kongola,10499009,75,314,,,10499009,4,10499009,75,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,Communal Land,Caprivi,Kongola,10499009,75,314,,,1,10,31.84713,32,76,RO29,RO,29,Communal Land,10499009,10499009,4,10499009,matched (3)
23.392567,-17.770159,ZA04-0091-06,3,Kalubi,-17.770161,23.39257,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,10499009,Communal Land,Caprivi,Kongola,10499009,75,314,,,10499009,4,10499009,75,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,Communal Land,Caprivi,Kongola,10499009,75,314,,,1,10,31.84713,32,76,RO29,RO,29,Communal Land,10499009,10499009,4,10499009,matched (3)
23.392693,-17.770872,ZA04-0093-04,2,Kalubi,-17.77087,23.392691,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,10499009,Communal Land,Caprivi,Kongola,10499009,75,314,,,10499009,4,10499009,75,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,Communal Land,Caprivi,Kongola,10499009,75,314,,,1,10,31.84713,32,76,RO29,RO,29,Communal Land,10499009,10499009,4,10499009,matched (3)
23.392757,-17.770452,ZA04-0094-03,4,Kalubi,-17.770451,23.392759,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,10499009,Communal Land,Caprivi,Kongola,10499009,75,314,,,10499009,4,10499009,75,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,Communal Land,Caprivi,Kongola,10499009,75,314,,,1,10,31.84713,32,76,RO29,RO,29,Communal Land,10499009,10499009,4,10499009,matched (3)
23.404602,-17.753469,ZA04-0099-08,1,Sesheke,-17.753469,23.4046,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,10499007,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,0,,73,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,19,57.57576,58,74,,,,Communal Land,10499007,0,0,,matched (3)
23.405035,-17.753653,ZA04-0100-05,6,Sesheke,-17.753651,23.405041,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,10499007,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,0,,73,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,19,57.57576,58,74,,,,Communal Land,10499007,0,0,,matched (3)
23.40506,-17.753902,ZA04-0101-04,4,Sesheke,-17.753901,23.40506,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,10499007,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,0,,73,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,19,57.57576,58,74,,,,Communal Land,10499007,0,0,,matched (3)
23.404406,-17.753988,ZA04-0102-03,3,Sesheke,-17.75399,23.404409,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,10499007,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,0,,73,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,19,57.57576,58,74,,,,Communal Land,10499007,0,0,,matched (3)
23.404779,-17.75411,ZA04-0103-02,2,Sesheke,-17.75411,23.404779,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,10499007,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,0,,73,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,19,57.57576,58,74,,,,Communal Land,10499007,0,0,,matched (3)
23.326017,-17.779343,ZA04-0104-01,1,Susuwe Ranger Station,-17.779341,23.326019,Caprivi,1,4,Kongola,Rural,,99,,3,10499003,197,1666763776,1666.76,166676.38,,10499003,Communal Land,Caprivi,Kongola,10499003,68,430,,,0,0,,69,Caprivi,1,4,Kongola,Rural,,99,,3,10499003,197,1666763776,1666.76,166676.38,,Communal Land,Caprivi,Kongola,10499003,68,430,,,0,12,27.906981,28,70,,,,Communal Land,10499003,0,0,,matched (3)
23.326494,-17.77928,ZA04-0104-01,1,Susuwe Ranger Station,-17.77928,23.32649,Caprivi,1,4,Kongola,Rural,,99,,3,10499003,197,1666763776,1666.76,166676.38,,10499003,Communal Land,Caprivi,Kongola,10499003,68,430,,,0,0,,69,Caprivi,1,4,Kongola,Rural,,99,,3,10499003,197,1666763776,1666.76,166676.38,,Communal Land,Caprivi,Kongola,10499003,68,430,,,0,12,27.906981,28,70,,,,Communal Land,10499003,0,0,,matched (3)
23.364258,-17.861778,ZA04-0105-10,8,Sabelo village,-17.86178,23.36426,Caprivi,1,5,Linyanti,Rural,,99,,5,10599005,217,646391.19,.64999998,64.639999,,10599005,Communal Land,Caprivi,Linyanti,10599005,28,147,,,0,0,,89,Caprivi,1,5,Linyanti,Rural,,99,,5,10599005,217,646391.1899999999,.64999998,64.639999,,Communal Land,Caprivi,Linyanti,10599005,28,147,,,0,10,68.027206,68,90,,,,Communal Land,10599005,0,0,,matched (3)
23.486008,-17.871031,ZA04-0105-10,4,Mulanga,-17.871031,23.48601,Caprivi,1,5,Linyanti,Rural,,99,,14,10599014,226,78099128,78.099998,7809.9102,,10599014,Communal Land,Caprivi,Linyanti,10599014,93,312,,,0,0,,98,Caprivi,1,5,Linyanti,Rural,,99,,14,10599014,226,78099128,78.099998,7809.9102,,Communal Land,Caprivi,Linyanti,10599014,93,312,,,0,4,12.82051,13,99,,,,Communal Land,10599014,0,0,,matched (3)
23.403685,-17.754185,ZA04-0105-10,2,Sesheke,-17.75419,23.403681,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,10499007,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,0,,73,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,19,57.57576,58,74,,,,Communal Land,10499007,0,0,,matched (3)
23.485321,-17.87051,ZA04-0106-09,1,Mulanga,-17.87051,23.485319,Caprivi,1,5,Linyanti,Rural,,99,,14,10599014,226,78099128,78.099998,7809.9102,,10599014,Communal Land,Caprivi,Linyanti,10599014,93,312,,,0,0,,98,Caprivi,1,5,Linyanti,Rural,,99,,14,10599014,226,78099128,78.099998,7809.9102,,Communal Land,Caprivi,Linyanti,10599014,93,312,,,0,4,12.82051,13,99,,,,Communal Land,10599014,0,0,,matched (3)
23.488243,-17.874945,ZA04-0107-08,8,Mulanga,-17.87495,23.488239,Caprivi,1,5,Linyanti,Rural,,99,,14,10599014,226,78099128,78.099998,7809.9102,,10599014,Communal Land,Caprivi,Linyanti,10599014,93,312,,,0,0,,98,Caprivi,1,5,Linyanti,Rural,,99,,14,10599014,226,78099128,78.099998,7809.9102,,Communal Land,Caprivi,Linyanti,10599014,93,312,,,0,4,12.82051,13,99,,,,Communal Land,10599014,0,0,,matched (3)
23.40344,-17.754622,ZA04-0107-08,5,Sesheke,-17.75462,23.40344,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,10499007,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,0,,73,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,19,57.57576,58,74,,,,Communal Land,10499007,0,0,,matched (3)
23.396112,-17.773537,ZA04-0109-06,2,God care primary school,-17.77354,23.396111,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,10499009,Communal Land,Caprivi,Kongola,10499009,75,314,,,10499009,4,10499009,75,Caprivi,1,4,Kongola,Rural,,99,,9,10499009,203,5151511.5,5.1500001,515.15002,,Communal Land,Caprivi,Kongola,10499009,75,314,,,1,10,31.84713,32,76,RO29,RO,29,Communal Land,10499009,10499009,4,10499009,matched (3)
23.401657,-17.753712,ZA04-0109-06,7,Sesheke,-17.75371,23.401661,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,10499008,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,0,,74,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,3,7.0921998,7,75,,,,Communal Land,10499008,0,0,,matched (3)
23.418421,-17.736406,ZA04-0110-03,4,Sikaunga primary school,-17.73641,23.418421,Caprivi,1,4,Kongola,Rural,,99,,6,10499006,200,21305228,21.309999,2130.52,,10499006,Communal Land,Caprivi,Kongola,10499006,81,297,,,0,0,,72,Caprivi,1,4,Kongola,Rural,,99,,6,10499006,200,21305228,21.309999,2130.52,,Communal Land,Caprivi,Kongola,10499006,81,297,,,0,15,50.505051,51,73,,,,Communal Land,10499006,0,0,,matched (3)
23.401241,-17.753534,ZA04-0110-03,2,Sesheke,-17.753531,23.401239,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,10499008,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,0,,74,Caprivi,1,4,Kongola,Rural,,99,,8,10499008,202,27223396,27.219999,2722.3401,,Communal Land,Caprivi,Kongola,10499008,84,423,,,0,3,7.0921998,7,75,,,,Communal Land,10499008,0,0,,matched (3)
23.418209,-17.736692,ZA04-0111-02,2,Sikaunga,-17.736691,23.418209,Caprivi,1,4,Kongola,Rural,,99,,6,10499006,200,21305228,21.309999,2130.52,,10499006,Communal Land,Caprivi,Kongola,10499006,81,297,,,0,0,,72,Caprivi,1,4,Kongola,Rural,,99,,6,10499006,200,21305228,21.309999,2130.52,,Communal Land,Caprivi,Kongola,10499006,81,297,,,0,15,50.505051,51,73,,,,Communal Land,10499006,0,0,,matched (3)
23.402248,-17.754761,ZA04-0112-01,1,Sesheke,-17.754761,23.40225,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,10499007,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,0,,73,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,19,57.57576,58,74,,,,Communal Land,10499007,0,0,,matched (3)
23.423479,-17.745094,ZA04-0112-01,0,Kakombebu,-17.74509,23.423479,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,10499007,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,0,,73,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,19,57.57576,58,74,,,,Communal Land,10499007,0,0,,matched (3)
23.413137,-17.750383,ZA04-0113-10,1,Sambala,-17.75038,23.413139,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,10499007,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,0,,73,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,19,57.57576,58,74,,,,Communal Land,10499007,0,0,,matched (3)
23.413614,-17.751604,ZA04-0114-09,0,Sambala,-17.7516,23.41361,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,10499007,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,0,,73,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,19,57.57576,58,74,,,,Communal Land,10499007,0,0,,matched (3)
23.402271,-17.754757,ZA04-0114-09,6,Sesheke,-17.754761,23.402269,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,10499007,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,0,,73,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,19,57.57576,58,74,,,,Communal Land,10499007,0,0,,matched (3)
23.413822,-17.753807,ZA04-0115-08,0,Makomena,-17.753811,23.41382,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,10499007,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,0,,73,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,19,57.57576,58,74,,,,Communal Land,10499007,0,0,,matched (3)
23.403038,-17.755829,ZA04-0116-07,7,Sesheke,-17.755831,23.40304,Caprivi,1,4,Kongola,Rural,,99,,10,10499010,204,29421628,29.42,2942.1599,,10499010,Communal Land,Caprivi,Kongola,10499010,65,246,,,10499010,4,10499010,76,Caprivi,1,4,Kongola,Rural,,99,,10,10499010,204,29421628,29.42,2942.1599,,Communal Land,Caprivi,Kongola,10499010,65,246,,,0,26,105.69106,106,77,RO15,RO,15,Communal Land,10499010,10499010,4,10499010,matched (3)
23.403528,-17.752489,ZA04-0116-07,3,Sesheke,-17.752489,23.40353,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,10499007,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,0,,73,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,19,57.57576,58,74,,,,Communal Land,10499007,0,0,,matched (3)
23.404091,-17.756104,ZA04-0117-06,8,Sesheke,-17.7561,23.404091,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,10499007,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,0,,73,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,19,57.57576,58,74,,,,Communal Land,10499007,0,0,,matched (3)
23.403545,-17.755793,ZA04-0117-06,4,Sesheke,-17.755791,23.403549,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,10499007,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,0,,73,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,19,57.57576,58,74,,,,Communal Land,10499007,0,0,,matched (3)
23.403593,-17.755684,ZA04-0118-05,2,Sesheke,-17.75568,23.403589,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,10499007,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,0,,73,Caprivi,1,4,Kongola,Rural,,99,,7,10499007,201,13768424,13.77,1376.84,,Communal Land,Caprivi,Kongola,10499007,71,330,,,0,19,57.57576,58,74,,,,Communal Land,10499007,0,0,,matched (3)
23.40292,-17.75561,ZA04-0118-05,4,Sesheke,-17.75561,23.40292,Caprivi,1,4,Kongola,Rural,,99,,10,10499010,204,29421628,29.42,2942.1599,,10499010,Communal Land,Caprivi,Kongola,10499010,65,246,,,10499010,4,10499010,76,Caprivi,1,4,Kongola,Rural,,99,,10,10499010,204,29421628,29.42,2942.1599,,Communal Land,Caprivi,Kongola,10499010,65,246,,,0,26,105.69106,106,77,RO15,RO,15,Communal Land,10499010,10499010,4,10499010,matched (3)
